Video,Index,AntennaLx,AntennaLr,AntennaLl,AntennaRx,AntennaRy,AntennaRl,Headx,Heady,Headl,Bodyx,Bodyy,Bodyl,Tailx,Taily,Taill,Sector
2022_1.3_1,7928,158.166666666667,57.4266666666667,0,209.266666666667,70.5666666666667,1,166.44,108.04,1,157.68,123.126666666667,1,135.78,177.146666666667,1,2
2022_1.3_1,8051,152.326666666667,54.02,0,203.913333333333,75.4333333333333,1,160.6,106.58,0,152.813333333333,120.206666666667,0,128.48,167.9,0,2
2022_1.3_1,8233,144.54,56.94,0,196.126666666667,65.7,1,160.113333333333,114.853333333333,1,153.3,132.86,1,138.213333333333,186.88,1,2
2022_1.3_1,8928,149.406666666667,58.4,0,196.613333333333,68.1333333333333,1,162.06,115.826666666667,1,154.273333333333,132.86,1,139.673333333333,178.606666666667,1,2
2022_1.3_1,9111,152.813333333333,52.0733333333333,0,202.94,70.08,1,163.033333333333,112.906666666667,1,153.786666666667,132.373333333333,1,137.24,179.093333333333,1,2
2022_1.3_1,10013,139.186666666667,61.8066666666667,0,177.146666666667,62.78,1,153.786666666667,105.12,0,148.433333333333,127.506666666667,1,143.566666666667,187.366666666667,1,2
2022_1.3_1,10106,144.54,54.5066666666667,0,198.073333333333,67.16,1,160.6,114.853333333333,1,154.273333333333,129.94,1,138.7,185.906666666667,1,2
2022_1.3_1,10727,148.433333333333,62.2933333333333,0,200.506666666667,77.8666666666667,0,161.573333333333,118.26,1,155.246666666667,128.48,0,136.266666666667,170.82,0,2
2022_1.3_1,10881,153.786666666667,63.2666666666667,0,214.133333333333,88.0866666666667,1,165.953333333333,122.153333333333,1,157.193333333333,136.753333333333,1,128.48,184.446666666667,0,2
2022_1.3_1,11106,160.113333333333,62.78,0,214.133333333333,84.1933333333333,1,165.466666666667,116.8,1,158.166666666667,130.913333333333,1,127.506666666667,179.093333333333,1,2
2022_1.3_1,11225,157.68,69.1066666666667,0,205.86,88.0866666666667,1,163.033333333333,122.64,1,155.246666666667,134.806666666667,1,119.72,190.773333333333,0,2
2022_1.3_1,11492,148.433333333333,60.8333333333333,0,199.046666666667,68.62,1,161.086666666667,115.34,1,155.733333333333,131.886666666667,1,141.62,181.526666666667,0,2
2022_1.3_1,11534,151.84,55.48,0,200.993333333333,66.1866666666667,1,162.06,117.773333333333,1,156.706666666667,129.94,1,135.293333333333,188.826666666667,1,2
2022_1.3_1,11577,135.78,60.8333333333333,0,167.413333333333,62.2933333333333,0,148.92,106.093333333333,0,146.486666666667,123.613333333333,0,140.646666666667,176.173333333333,0,2
2022_1.3_1,12161,148.92,57.4266666666667,0,206.833333333333,71.54,1,164.006666666667,116.313333333333,1,156.22,132.373333333333,1,132.373333333333,185.42,1,2
2022_1.3_1,12786,155.733333333333,52.0733333333333,0,214.62,69.1066666666667,1,164.98,108.04,1,156.22,121.666666666667,1,135.293333333333,159.14,1,2
2022_1.3_1,13084,138.213333333333,53.5333333333333,0,199.046666666667,66.6733333333333,1,159.626666666667,113.88,1,151.84,130.913333333333,1,136.753333333333,187.366666666667,1,2
2022_1.3_1,13108,152.326666666667,56.4533333333333,0,203.913333333333,71.0533333333333,1,164.493333333333,106.58,1,158.653333333333,124.1,1,141.62,170.333333333333,1,2
2022_1.3_1,13389,148.92,50.1266666666667,0,195.153333333333,56.4533333333333,1,165.466666666667,104.146666666667,1,156.22,119.72,1,138.7,170.333333333333,1,2
2022_1.3_1,13719,159.626666666667,63.2666666666667,0,221.433333333333,87.6,1,169.846666666667,122.153333333333,1,157.68,136.266666666667,1,129.453333333333,181.04,0,2
2022_1.3_1,14392,146.973333333333,54.02,0,201.966666666667,63.7533333333333,1,165.953333333333,109.5,1,155.733333333333,126.533333333333,1,137.726666666667,172.766666666667,1,2
2022_1.3_1,15015,143.566666666667,58.4,0,197.1,70.08,1,161.573333333333,118.746666666667,1,153.3,133.346666666667,1,137.726666666667,178.606666666667,0,2
2022_1.3_1,15640,148.433333333333,58.4,0,200.506666666667,73,1,162.06,112.42,1,155.733333333333,127.993333333333,1,135.293333333333,172.766666666667,1,2
2022_1.3_1,15797,160.6,52.0733333333333,0,217.053333333333,65.7,1,173.253333333333,106.58,1,164.006666666667,122.153333333333,1,134.32,164.006666666667,1,2
2022_1.3_1,15979,158.653333333333,66.1866666666667,0,220.946666666667,91.0066666666667,1,166.926666666667,125.073333333333,1,158.166666666667,138.7,1,122.153333333333,184.446666666667,0,2
2022_1.3_1,16015,162.06,66.1866666666667,0,223.38,91.4933333333333,1,168.873333333333,123.126666666667,1,158.653333333333,137.726666666667,1,122.153333333333,186.88,1,2
2022_1.3_1,16439,147.46,60.3466666666667,0,204.886666666667,71.54,1,164.98,118.26,1,156.706666666667,131.886666666667,1,129.94,182.5,1,2
2022_1.3_1,16468,155.733333333333,55.9666666666667,0,208.293333333333,67.6466666666667,1,164.493333333333,111.933333333333,1,159.14,127.506666666667,1,135.293333333333,178.12,1,2
2022_1.3_1,17049,156.706666666667,67.16,0,223.38,88.0866666666667,1,166.44,123.613333333333,1,159.14,137.726666666667,1,129.94,185.42,0,2
2022_1.3_1,17059,161.086666666667,68.62,0,223.38,88.0866666666667,1,168.386666666667,122.64,1,157.68,137.24,1,127.993333333333,190.773333333333,0,2
2022_1.3_1,17709,153.786666666667,48.6666666666667,0,210.726666666667,78.84,1,163.52,120.206666666667,1,155.733333333333,132.373333333333,1,127.993333333333,187.366666666667,0,2
2022_1.3_1,17782,157.68,58.8866666666667,0,207.806666666667,73,1,162.546666666667,116.8,1,155.733333333333,132.373333333333,1,135.78,182.5,1,2
2022_1.3_1,17943,148.92,61.32,0,200.506666666667,74.9466666666667,1,159.626666666667,114.366666666667,1,153.3,132.373333333333,0,133.833333333333,181.526666666667,0,2
2022_1.3_1,18038,149.893333333333,55.9666666666667,0,208.78,74.9466666666667,1,164.98,116.8,1,157.193333333333,133.833333333333,1,136.266666666667,183.473333333333,1,2
2022_1.3_1,18219,155.246666666667,62.2933333333333,0,219.973333333333,87.6,1,168.873333333333,123.613333333333,1,157.193333333333,137.726666666667,1,120.693333333333,188.34,0,2
2022_1.3_1,19242,150.866666666667,62.2933333333333,0,202.94,77.38,1,158.653333333333,120.693333333333,1,152.326666666667,138.213333333333,1,127.506666666667,191.26,1,2
2022_1.3_1,19470,163.52,65.7,0,224.353333333333,92.4666666666667,1,168.873333333333,124.586666666667,1,158.653333333333,136.753333333333,1,122.64,189.313333333333,0,2
2022_1.3_1,19911,186.88,50.6133333333333,1,234.086666666667,88.5733333333333,1,175.686666666667,114.853333333333,1,164.98,126.046666666667,1,127.02,164.98,1,2
2022_1.3_1,20043,163.52,52.56,0,220.946666666667,78.84,1,172.766666666667,113.393333333333,1,161.573333333333,123.126666666667,1,126.533333333333,168.873333333333,1,2
2022_1.3_1,20818,174.713333333333,56.4533333333333,1,221.92,86.6266666666667,1,165.466666666667,116.8,1,156.22,128.966666666667,0,125.073333333333,172.766666666667,0,2
2022_1.3_1,21559,196.126666666667,73,1,238.466666666667,117.773333333333,1,175.686666666667,130.913333333333,1,158.166666666667,139.673333333333,1,106.093333333333,167.413333333333,1,3
2022_1.3_1,21563,196.613333333333,72.5133333333333,1,237.493333333333,118.26,1,175.2,132.373333333333,1,161.086666666667,140.16,1,109.986666666667,168.386666666667,1,3
2022_1.3_1,21705,206.346666666667,74.46,1,239.926666666667,119.233333333333,1,181.526666666667,129.94,1,164.493333333333,132.86,1,113.393333333333,163.033333333333,0,3
2022_1.3_2,300,105.553333333333,53.0133333333333,1,174.186666666667,49.7,1,135.846666666667,101.293333333333,0,135.846666666667,121.173333333333,0,148.153333333333,178.446666666667,1,1
2022_1.3_2,312,50.6466666666667,96.56,1,95.6133333333333,44.02,1,104.133333333333,105.08,1,116.44,124.486666666667,1,160.46,162.353333333333,1,1
2022_1.3_2,993,138.213333333333,44.02,0,201.64,74.3133333333333,1,155.253333333333,100.346666666667,1,146.733333333333,119.28,1,124.013333333333,170.873333333333,0,2
2022_1.3_2,1451,185.073333333333,71.9466666666667,1,220.1,115.493333333333,1,174.66,123.066666666667,1,157.62,133.006666666667,1,116.44,176.553333333333,1,3
2022_1.3_2,1547,51.12,147.68,1,61.5333333333333,85.6733333333333,1,97.5066666666667,131.586666666667,1,120.7,136.793333333333,1,177.026666666667,143.893333333333,1,0
2022_1.3_2,1569,126.38,229.093333333333,1,68.16,204.006666666667,1,116.44,180.34,1,125.906666666667,160.46,1,153.36,96.56,0,6
2022_1.3_2,1604,215.84,153.833333333333,1,186.02,205.426666666667,1,170.873333333333,169.453333333333,1,152.886666666667,156.673333333333,1,104.133333333333,126.853333333333,0,4
2022_1.3_2,1674,107.446666666667,60.1133333333333,1,180.34,62.48,1,141.053333333333,91.8266666666667,0,135.846666666667,115.493333333333,1,142,169.453333333333,0,1
2022_1.3_2,1772,35.0266666666667,142,1,53.4866666666667,71.4733333333333,1,92.3,125.433333333333,1,114.546666666667,131.113333333333,1,166.613333333333,139.633333333333,1,0
2022_1.3_2,2373,60.1133333333333,57.2733333333333,1,118.333333333333,25.0866666666667,0,112.18,94.6666666666667,1,122.12,115.966666666667,1,143.42,164.246666666667,0,1
2022_1.3_2,2744,136.32,62.9533333333333,0,195.96,80.94,1,155.253333333333,106.973333333333,1,145.786666666667,126.38,1,126.853333333333,179.866666666667,1,2
2022_1.3_2,2751,144.84,64.8466666666667,0,195.013333333333,81.4133333333333,1,154.78,106.973333333333,1,145.786666666667,128.273333333333,1,124.486666666667,179.393333333333,1,2
2022_1.3_2,3053,122.12,224.36,1,63.9,192.646666666667,1,110.286666666667,182.706666666667,1,121.646666666667,164.72,1,148.153333333333,110.76,1,6
2022_1.3_2,3073,144.366666666667,220.573333333333,1,82.8333333333333,200.22,1,122.12,185.546666666667,1,132.06,162.826666666667,1,148.153333333333,109.813333333333,1,6
2022_1.3_2,3076,136.32,219.626666666667,1,77.1533333333333,201.166666666667,1,119.753333333333,186.966666666667,1,127.8,166.14,1,144.366666666667,112.18,1,6
2022_1.3_2,3233,117.386666666667,52.54,0,180.813333333333,54.9066666666667,1,143.42,97.0333333333333,0,139.633333333333,122.593333333333,1,143.42,182.233333333333,1,1
2022_1.3_2,3526,58.22,97.5066666666667,1,106.973333333333,56.8,1,108.866666666667,111.233333333333,1,119.28,126.38,1,163.773333333333,166.613333333333,1,1
2022_1.3_2,3860,107.446666666667,50.1733333333333,1,174.66,53.0133333333333,1,141.053333333333,96.56,0,137.266666666667,119.28,1,143.42,176.553333333333,1,1
2022_1.3_2,3938,78.5733333333333,74.3133333333333,1,126.38,44.02,0,118.333333333333,103.186666666667,1,125.906666666667,120.226666666667,1,152.413333333333,175.133333333333,1,1
2022_1.3_2,4268,90.4066666666667,242.346666666667,1,34.08,187.913333333333,1,102.713333333333,175.606666666667,1,122.593333333333,159.04,1,157.146666666667,123.54,1,7
2022_1.3_2,4411,32.1866666666667,155.253333333333,1,39.76,82.8333333333333,1,88.9866666666667,132.533333333333,1,112.653333333333,138.213333333333,1,166.14,142,1,0
2022_1.3_2,5081,240.453333333333,131.586666666667,1,225.78,196.433333333333,1,184.6,153.833333333333,1,164.72,148.626666666667,1,104.606666666667,141.526666666667,1,4
2022_1.3_2,5344,130.64,223.886666666667,1,69.58,199.746666666667,1,116.913333333333,180.34,1,125.433333333333,160.933333333333,1,146.26,108.866666666667,0,6
2022_1.3_2,5640,41.18,79.0466666666667,1,104.606666666667,36.4466666666667,1,95.14,106.5,1,110.76,120.226666666667,1,148.626666666667,162.826666666667,0,1
2022_1.3_2,5719,199.273333333333,66.74,1,231.933333333333,121.646666666667,1,177.973333333333,123.066666666667,1,159.513333333333,129.693333333333,1,108.866666666667,166.613333333333,1,3
2022_1.3_2,6202,149.1,250.866666666667,1,79.9933333333333,242.346666666667,1,126.38,194.066666666667,1,131.586666666667,170.4,1,141.526666666667,117.86,0,6
2022_1.3_2,6314,157.146666666667,221.993333333333,1,87.5666666666667,220.573333333333,1,125.433333333333,186.966666666667,1,129.22,163.773333333333,1,135.846666666667,106.973333333333,0,6
2022_1.3_2,6618,199.746666666667,79.0466666666667,1,226.726666666667,137.74,1,177.973333333333,129.693333333333,1,154.78,138.213333333333,1,103.186666666667,166.14,1,3
2022_1.3_2,6691,34.5533333333333,197.853333333333,1,20.8266666666667,123.066666666667,1,87.0933333333333,153.36,1,108.866666666667,147.206666666667,1,159.513333333333,132.06,0,7
2022_1.3_2,6771,40.2333333333333,142.946666666667,1,56.3266666666667,76.68,1,95.14,126.853333333333,1,117.386666666667,135.373333333333,1,171.82,144.84,1,0
2022_1.3_2,7398,198.8,210.633333333333,1,130.166666666667,238.086666666667,1,148.626666666667,185.546666666667,1,142.473333333333,163.3,1,118.806666666667,113.6,1,5
2022_1.3_2,7739,214.893333333333,85.2,1,228.62,147.68,1,184.6,134.426666666667,1,163.773333333333,138.213333333333,1,107.92,156.2,1,3
2022_1.3_2,9373,106.973333333333,226.726666666667,1,56.3266666666667,185.073333333333,1,108.393333333333,177.5,1,121.173333333333,160.46,1,155.253333333333,116.913333333333,1,6
2022_1.3_2,10165,79.52,47.8066666666667,1,133.48,33.1333333333333,0,124.013333333333,97.98,0,130.166666666667,120.226666666667,1,149.1,177.026666666667,0,1
2022_1.3_2,10168,79.9933333333333,44.4933333333333,1,144.366666666667,32.1866666666667,0,126.38,96.56,0,130.166666666667,115.02,1,148.153333333333,172.293333333333,0,1
2022_1.3_2,10575,172.766666666667,230.513333333333,1,106.973333333333,238.086666666667,1,135.373333333333,186.966666666667,1,134.426666666667,163.773333333333,1,132.06,102.713333333333,0,5
2022_1.3_2,10845,74.7866666666667,210.16,1,44.02,154.78,1,97.98,166.14,1,117.386666666667,155.726666666667,1,164.246666666667,125.906666666667,1,7
2022_1.3_2,11415,153.833333333333,254.18,1,82.8333333333333,242.346666666667,1,126.853333333333,190.28,1,132.533333333333,165.666666666667,1,139.16,109.813333333333,0,6
2022_1.3_2,11619,249.446666666667,164.246666666667,1,217.733333333333,225.306666666667,1,177.973333333333,166.613333333333,0,158.093333333333,151.466666666667,1,109.34,120.7,0,4
2022_1.3_2,12317,62.0066666666667,81.4133333333333,1,122.12,46.3866666666667,0,114.546666666667,107.92,1,124.486666666667,123.54,1,156.673333333333,176.553333333333,1,1
2022_1.3_2,12588,237.613333333333,133.953333333333,1,209.686666666667,199.273333333333,1,177.026666666667,153.36,1,153.36,146.733333333333,1,97.98,136.32,1,4
2022_1.3_2,13206,83.78,35.9733333333333,1,142.473333333333,24.14,0,126.853333333333,94.1933333333333,0,126.38,114.073333333333,1,146.733333333333,166.613333333333,1,1
2022_1.3_2,13404,226.726666666667,117.86,1,215.366666666667,183.653333333333,1,177.026666666667,154.306666666667,1,154.306666666667,149.573333333333,1,100.346666666667,149.573333333333,1,4
2022_1.3_2,13458,146.26,252.286666666667,1,72.8933333333333,239.033333333333,1,122.12,188.386666666667,1,129.693333333333,164.72,1,142.473333333333,117.86,1,6
2022_1.3_2,13557,56.8,200.693333333333,1,36.4466666666667,134.9,1,92.7733333333333,157.146666666667,1,114.546666666667,151.466666666667,1,165.666666666667,135.373333333333,0,7
2022_1.3_2,13628,59.64,198.326666666667,1,38.8133333333333,131.586666666667,1,91.8266666666667,155.726666666667,1,113.126666666667,150.52,1,165.193333333333,133.953333333333,1,7
2022_1.3_2,13746,226.726666666667,177.973333333333,1,176.553333333333,231.46,1,166.613333333333,176.08,1,152.413333333333,160.933333333333,1,106.973333333333,125.433333333333,1,4
2022_1.3_2,14177,42.1266666666667,130.166666666667,1,70.0533333333333,64.3733333333333,1,102.24,121.646666666667,1,122.12,132.533333333333,1,175.606666666667,153.833333333333,1,0
2022_1.3_2,14178,40.2333333333333,129.693333333333,1,69.1066666666667,65.7933333333333,1,101.766666666667,123.066666666667,1,118.806666666667,133.006666666667,1,175.133333333333,155.253333333333,1,0
2022_1.3_2,15220,234.773333333333,157.62,1,191.7,221.52,1,180.34,168.506666666667,1,158.093333333333,152.413333333333,1,106.026666666667,124.013333333333,0,4
2022_1.3_2,15585,24.6133333333333,168.506666666667,1,32.1866666666667,96.0866666666667,1,90.4066666666667,138.213333333333,1,111.706666666667,139.633333333333,1,164.246666666667,140.58,0,0
2022_1.3_2,15632,41.6533333333333,123.066666666667,1,79.52,62.9533333333333,1,101.293333333333,120.7,1,116.913333333333,131.113333333333,1,167.56,164.246666666667,1,0
2022_1.3_2,15721,180.34,31.7133333333333,1,232.88,75.7333333333333,1,165.666666666667,96.0866666666667,1,154.78,114.073333333333,1,125.906666666667,162.826666666667,0,2
2022_1.3_2,15737,32.1866666666667,133.48,1,54.9066666666667,68.16,1,97.98,125.433333333333,1,115.966666666667,132.06,1,173.24,147.206666666667,1,0
2022_1.3_2,16199,194.54,225.78,1,126.853333333333,241.4,1,143.893333333333,186.966666666667,1,139.633333333333,164.246666666667,1,130.64,104.606666666667,0,5
2022_1.3_2,16948,141.053333333333,53.4866666666667,0,213,79.0466666666667,1,161.406666666667,108.393333333333,1,148.153333333333,126.38,1,123.54,180.813333333333,1,2
2022_1.3_2,17356,50.6466666666667,92.3,1,104.133333333333,47.3333333333333,1,110.286666666667,109.34,1,120.226666666667,126.38,1,156.673333333333,172.293333333333,1,1
2022_1.3_2,17695,129.22,38.8133333333333,0,199.273333333333,57.7466666666667,1,153.36,105.553333333333,1,145.313333333333,124.486666666667,1,126.853333333333,180.34,1,2
2022_1.3_2,18253,240.453333333333,113.126666666667,1,235.246666666667,186.02,1,185.546666666667,149.573333333333,1,161.88,146.26,1,106.026666666667,150.993333333333,1,3
2022_1.3_2,18683,110.76,239.033333333333,1,49.2266666666667,195.96,1,111.233333333333,176.08,1,125.906666666667,158.566666666667,1,150.52,111.706666666667,1,6
2022_1.3_2,18823,179.393333333333,57.7466666666667,1,224.833333333333,110.76,1,169.453333333333,120.7,1,151.94,133.48,1,109.813333333333,176.08,1,3
2022_1.3_2,19157,39.2866666666667,73.3666666666667,1,97.0333333333333,34.5533333333333,1,101.293333333333,103.66,1,113.6,119.28,1,156.673333333333,160.933333333333,1,1
2022_1.3_2,19730,177.973333333333,227.673333333333,1,103.66,234.3,1,134.426666666667,186.966666666667,1,133.006666666667,165.193333333333,1,125.906666666667,99.8733333333333,0,5
2022_1.3_2,19815,241.4,177.5,1,200.693333333333,236.193333333333,1,177.5,175.133333333333,1,159.513333333333,157.62,1,109.813333333333,124.013333333333,0,4
2022_1.3_2,20224,232.406666666667,195.486666666667,1,180.34,243.293333333333,1,168.033333333333,178.446666666667,1,155.253333333333,160.933333333333,1,111.706666666667,125.906666666667,1,4
2022_1.3_2,20827,33.6066666666667,191.226666666667,1,24.14,123.066666666667,1,82.36,151.94,1,105.553333333333,146.26,1,162.353333333333,128.273333333333,0,7
2022_1.3_2,22373,172.766666666667,247.08,1,100.82,247.08,1,137.74,198.326666666667,1,137.74,169.926666666667,1,131.586666666667,121.173333333333,0,5
2022_1.4,850,172.766666666667,68.1333333333333,1,228.246666666667,132.86,1,164.98,128.966666666667,1,147.46,147.46,1,101.226666666667,186.88,1,3
2022_1.4,944,177.146666666667,63.2666666666667,1,221.92,128.966666666667,1,158.653333333333,124.586666666667,1,139.673333333333,137.726666666667,1,95.3866666666667,166.926666666667,1,3
2022_1.4,1150,170.333333333333,69.5933333333333,1,227.76,127.993333333333,1,163.033333333333,130.913333333333,1,147.46,144.54,1,107.553333333333,179.58,1,3
2022_1.4,2005,180.553333333333,66.1866666666667,1,232.626666666667,133.346666666667,1,165.466666666667,129.94,1,149.406666666667,143.08,1,99.28,178.606666666667,1,3
2022_1.4,2504,190.773333333333,72.0266666666667,1,225.326666666667,141.62,1,164.98,127.993333333333,1,146.486666666667,140.16,1,99.28,172.766666666667,0,3
2022_1.4,2508,203.913333333333,74.46,1,236.52,144.54,1,173.253333333333,128.966666666667,1,151.84,140.646666666667,1,106.093333333333,161.573333333333,0,3
2022_1.4,2681,188.826666666667,67.16,1,226.786666666667,138.213333333333,1,163.033333333333,123.613333333333,1,147.46,137.726666666667,1,100.253333333333,170.333333333333,0,3
2022_1.4,3048,224.84,182.5,1,154.273333333333,233.6,1,164.006666666667,168.386666666667,1,148.433333333333,149.893333333333,1,117.773333333333,100.74,1,5
2022_1.4,3238,174.226666666667,61.32,1,218.513333333333,128.966666666667,1,161.086666666667,123.126666666667,1,143.08,138.7,1,99.7666666666667,173.74,0,3
2022_1.4,3249,201.966666666667,67.16,1,235.546666666667,136.266666666667,1,173.253333333333,124.1,1,154.273333333333,138.213333333333,1,108.526666666667,161.086666666667,0,3
2022_1.4,3631,148.433333333333,67.6466666666667,0,224.84,118.26,1,162.06,126.046666666667,1,148.92,144.54,1,109.013333333333,186.88,1,2
2022_1.4,3873,65.7,104.146666666667,1,137.24,52.56,0,127.506666666667,121.666666666667,1,136.753333333333,138.7,1,170.82,186.88,0,1
2022_1.4,4078,153.3,54.5066666666667,0,214.62,88.5733333333333,1,161.573333333333,113.88,1,150.38,136.266666666667,1,115.826666666667,184.933333333333,1,2
2022_1.4,4465,52.56,123.613333333333,1,103.173333333333,68.1333333333333,1,118.746666666667,126.046666666667,0,134.32,142.593333333333,1,164.98,183.96,0,1
2022_1.4,4595,207.32,71.54,1,239.926666666667,133.346666666667,1,174.226666666667,126.533333333333,1,155.246666666667,136.753333333333,1,103.173333333333,163.033333333333,0,3
2022_1.4,4973,146,59.3733333333333,0,203.913333333333,88.5733333333333,1,155.246666666667,116.8,1,146.486666666667,138.213333333333,1,128.48,182.5,0,2
2022_1.4,5043,177.633333333333,66.6733333333333,1,223.38,115.34,1,164.493333333333,122.64,1,147.46,136.753333333333,1,104.146666666667,178.606666666667,0,3
2022_1.4,5058,207.806666666667,75.92,1,235.06,132.86,1,173.253333333333,127.02,1,155.733333333333,137.726666666667,1,107.553333333333,161.573333333333,0,3
2022_1.4,5273,209.266666666667,82.2466666666667,1,231.653333333333,154.273333333333,1,170.333333333333,135.293333333333,1,147.946666666667,145.026666666667,1,94.4133333333333,162.06,1,3
2022_1.4,5415,131.4,245.766666666667,1,68.1333333333333,203.913333333333,1,127.02,179.58,1,140.16,158.653333333333,1,177.633333333333,116.313333333333,0,6
2022_1.4,5477,178.606666666667,58.8866666666667,1,222.406666666667,110.473333333333,1,163.52,119.233333333333,1,150.38,136.753333333333,1,99.28,174.713333333333,0,3
2022_1.4,5486,189.8,66.6733333333333,1,220.46,124.1,1,163.52,126.046666666667,1,146.973333333333,139.673333333333,1,103.66,171.306666666667,0,3
2022_1.4,5489,189.313333333333,68.1333333333333,1,227.76,126.533333333333,1,166.44,127.993333333333,1,148.92,140.16,1,99.7666666666667,173.253333333333,1,3
2022_1.4,6579,219.973333333333,207.806666666667,1,160.6,233.113333333333,1,168.386666666667,173.74,1,154.76,153.3,1,125.56,107.553333333333,0,5
2022_1.4,6581,217.54,217.053333333333,1,161.573333333333,235.546666666667,1,162.06,176.66,1,153.3,157.193333333333,1,134.806666666667,111.933333333333,1,5
2022_1.4,7792,188.826666666667,63.7533333333333,1,223.866666666667,120.206666666667,1,167.9,121.666666666667,1,151.353333333333,139.186666666667,1,104.633333333333,168.386666666667,1,3
2022_1.4,9547,241.386666666667,165.466666666667,1,200.993333333333,213.646666666667,1,179.58,159.14,1,159.626666666667,148.92,1,106.093333333333,112.906666666667,0,4
2022_1.4,9902,202.453333333333,77.8666666666667,1,225.813333333333,143.08,1,171.306666666667,129.453333333333,1,152.813333333333,138.213333333333,1,93.9266666666667,169.846666666667,0,3
2022_1.4,10038,147.946666666667,67.6466666666667,0,209.266666666667,99.28,1,160.113333333333,125.073333333333,1,148.433333333333,142.106666666667,1,116.8,191.26,1,2
2022_1.4,10259,129.453333333333,58.8866666666667,0,183.473333333333,75.4333333333333,1,146.486666666667,115.34,0,146,135.293333333333,1,123.613333333333,190.773333333333,1,2
2022_1.4,10530,219.486666666667,95.3866666666667,1,233.6,154.76,1,176.173333333333,136.753333333333,1,155.733333333333,142.106666666667,1,100.74,160.113333333333,0,3
2022_1.4,11022,177.146666666667,237.493333333333,1,113.88,225.813333333333,1,149.406666666667,177.146666666667,1,149.406666666667,156.706666666667,1,146.486666666667,101.713333333333,0,5
2022_1.4,11367,51.5866666666667,153.3,1,75.92,89.5466666666667,1,114.853333333333,137.726666666667,1,137.24,146.486666666667,1,188.34,166.926666666667,0,0
2022_1.4,11916,174.226666666667,68.1333333333333,1,219,112.906666666667,1,160.6,121.18,1,144.54,139.186666666667,1,100.253333333333,182.5,0,2
2022_1.4,11929,176.173333333333,64.7266666666667,1,225.326666666667,104.633333333333,1,164.006666666667,119.72,1,150.866666666667,136.266666666667,1,109.986666666667,179.58,1,2
2022_1.4,12258,138.213333333333,59.86,0,189.313333333333,74.9466666666667,1,149.893333333333,115.34,0,143.08,136.753333333333,1,128.966666666667,185.42,0,2
2022_1.4,12490,183.96,64.7266666666667,1,218.513333333333,117.286666666667,1,162.06,122.153333333333,1,146.973333333333,139.186666666667,1,110.473333333333,168.386666666667,0,3
2022_1.4,12495,180.553333333333,66.1866666666667,1,211.213333333333,115.826666666667,1,162.06,120.693333333333,1,146,137.726666666667,1,105.606666666667,181.04,0,2
2022_1.4,12669,247.713333333333,152.813333333333,1,212.186666666667,205.373333333333,1,178.606666666667,157.68,1,158.166666666667,149.406666666667,1,106.093333333333,124.1,1,4
2022_1.4,12870,53.0466666666667,178.12,1,67.16,128.48,1,112.906666666667,156.706666666667,1,136.266666666667,152.813333333333,1,192.233333333333,156.22,0,7
2022_1.4,13079,96.8466666666667,73.9733333333333,1,154.76,66.1866666666667,0,128.966666666667,119.72,1,135.293333333333,141.133333333333,1,138.213333333333,196.126666666667,0,1
2022_1.4,13411,231.653333333333,196.613333333333,1,175.686666666667,229.706666666667,1,173.74,168.386666666667,1,157.193333333333,149.406666666667,1,123.126666666667,104.633333333333,0,5
2022_1.4,13852,130.426666666667,69.5933333333333,0,192.72,88.0866666666667,1,148.433333333333,119.72,1,139.186666666667,139.186666666667,1,119.233333333333,187.366666666667,0,2
2022_1.4,13872,148.92,59.3733333333333,0,195.64,79.3266666666667,1,153.786666666667,114.853333333333,1,144.54,136.266666666667,1,124.586666666667,186.88,0,2
2022_1.4,13934,184.933333333333,71.0533333333333,1,226.786666666667,117.773333333333,1,164.98,121.666666666667,1,151.353333333333,136.266666666667,1,109.013333333333,174.226666666667,0,3
2022_1.4,14353,184.933333333333,67.16,1,227.273333333333,116.313333333333,1,167.9,119.233333333333,1,150.38,135.78,1,110.473333333333,171.306666666667,0,3
2022_1.4,14722,68.1333333333333,199.533333333333,1,62.78,142.106666666667,1,109.986666666667,158.166666666667,1,138.213333333333,151.353333333333,1,182.013333333333,151.353333333333,0,7
2022_1.4,15215,177.633333333333,64.24,1,223.866666666667,108.526666666667,1,164.98,118.26,1,149.893333333333,136.266666666667,1,114.366666666667,180.066666666667,0,2
2022_1.4,15449,197.586666666667,76.8933333333333,1,225.813333333333,133.833333333333,1,169.846666666667,128.48,1,150.866666666667,142.106666666667,1,102.2,169.846666666667,0,3
2022_1.4,16063,181.526666666667,68.1333333333333,1,227.76,111.933333333333,1,167.413333333333,119.72,1,151.84,136.266666666667,1,109.5,176.66,1,3
2022_1.4,16122,175.686666666667,59.86,1,217.053333333333,106.093333333333,1,168.386666666667,120.693333333333,1,153.3,137.726666666667,1,107.553333333333,171.306666666667,0,3
2022_1.4,16368,107.066666666667,81.76,1,170.82,71.54,1,141.62,116.8,0,142.593333333333,138.213333333333,1,135.78,198.073333333333,0,2
2022_1.4,17087,210.24,89.5466666666667,1,233.113333333333,151.84,1,173.74,132.373333333333,1,153.3,140.646666666667,1,98.7933333333333,161.573333333333,0,3
2022_1.4,17170,144.54,61.8066666666667,0,216.08,106.093333333333,1,158.166666666667,120.693333333333,1,147.946666666667,137.24,1,113.393333333333,186.393333333333,0,2
